,precinct,registered_voters,yes,no,votes_cast,turnout,geometry,yes_perc,yes_perc_bin
455,7322,955,355.0,80.0,435,45.5,"POLYGON ((-122.41438199988076 37.792784000251565, -122.41432499997933 37.79250600027848, -122.4142930001923 37.79234300021639, -122.41511599982468 37.79223800009051, -122.41552599990351 37.79218500021363, -122.41593599998235 37.79213299981534, -122.41629099980956 37.792088000260215, -122.41758200014542 37.79192300023722, -122.4173910003497 37.79097299992802, -122.41903599978954 37.79078800033377, -122.4192219995624 37.79170400010223, -122.41931899964678 37.79218100002051, -122.41940200038579 37.792593000321254, -122.41886000006245 37.79266300008544, -122.4177589996974 37.79280400034209, -122.41644300014555 37.79297199975286, -122.41611300043265 37.79301400025571, -122.41553099992637 37.793087999765305, -122.41525800011487 37.79312300013109, -122.41505499972531 37.79314899998645, -122.4144699997443 37.79322300007072, -122.41438199988076 37.792784000251565))",81.60919540229885,75% and more
456,7319,1051,366.0,61.0,427,40.6,"POLYGON ((-122.41951299981552 37.79314099970426, -122.41940200038579 37.792593000321254, -122.41931899964678 37.79218100002051, -122.4192219995624 37.79170400010223, -122.41903599978954 37.79078800033377, -122.42068699997552 37.79057799977249, -122.42220400026717 37.79038500002849, -122.42242000017724 37.79035799965995, -122.42245500033732 37.79047199972906, -122.42259900027739 37.791183000076536, -122.42261099997295 37.791276999794114, -122.42263600008728 37.791369000338406, -122.4227780003775 37.79206799997593, -122.42280099994375 37.79216099976135, -122.42281600001235 37.7922549996545, -122.42295499992952 37.79294400011419, -122.42297300037117 37.79303700021676, -122.4227780003775 37.793061999888536, -122.42123000012373 37.79325799966266, -122.41957899993777 37.7934670002071, -122.41951299981552 37.79314099970426))",85.71428571428571,75% and more
457,7201,665,287.0,35.0,322,48.4,"POLYGON ((-122.4330000000641 37.7931189999887, -122.43291800004835 37.79268000026155, -122.4327399997731 37.79180000032881, -122.43256200039619 37.790919999853706, -122.43377099981797 37.790765999917575, -122.4342029996381 37.79071099991329, -122.43584899980117 37.790502000091664, -122.4360260002515 37.79138300010253, -122.4362039996284 37.79226300003256, -122.43638100007874 37.79313700027275, -122.43473400009074 37.79334699994977, -122.43308799992768 37.793557999946955, -122.4330000000641 37.7931189999887))",89.13043478260869,75% and more
458,7637,817,288.0,31.0,319,39.0,"POLYGON ((-122.39233099980423 37.79373399999167, -122.39171900005906 37.79319600002935, -122.3912229997665 37.79278000009083, -122.39102199992506 37.79259900022248, -122.39094400010724 37.79250300032413, -122.39088600038092 37.79242500004871, -122.39075300031153 37.7922920001536, -122.39064000033363 37.79209700017345, -122.39056099979257 37.791960999711556, -122.3903780003928 37.79156200035177, -122.39016400013257 37.79121499991828, -122.39001400034472 37.791035000006914, -122.38992599958287 37.790924999648, -122.39013300017044 37.79073200010045, -122.39029100035418 37.79060699984497, -122.39097099987143 37.790070000084434, -122.39185799997622 37.789369000185374, -122.39272300033971 37.78868700024709, -122.39346099958328 37.78927500017025, -122.39427599971806 37.78992600023066, -122.3951510001273 37.789235000203085, -122.39603499985903 37.78853600003209, -122.39657100033456 37.78896299985194, -122.39686000003958 37.78919299968176, -122.39703499994175 37.78933299990675, -122.397573999892 37.789763000156185, -122.39669000016026 37.79046099982972, -122.39581300010123 37.79115299999043, -122.39494000024011 37.79184200007816, -122.394059999808 37.792537000036226, -122.3931810000991 37.793230000132375, -122.39258199987441 37.793704000231514, -122.39241399964492 37.793811000101215, -122.39233099980423 37.79373399999167))",90.28213166144201,75% and more
459,7643,785,327.0,22.0,349,44.5,"POLYGON ((-122.39198199982478 37.793871999725425, -122.39191480404492 37.79387170229105, -122.39158470102578 37.793592635926856, -122.39151802716707 37.793543965811295, -122.39151655033673 37.79337906345268, -122.39155214428324 37.79337030221264, -122.39156500546315 37.79335563909458, -122.39146180790162 37.7932689650717, -122.39137055434014 37.79319232288348, -122.39129593398441 37.79312964952434, -122.39123437333632 37.79307794580869, -122.39116985453597 37.793023756783306, -122.39104338252376 37.79291753379795, -122.39078229077967 37.79269824485075, -122.3887803403718 37.791016799730386, -122.38878370276592 37.790952320681996, -122.3888810451084 37.79088168606997, -122.38861244614351 37.79038171105845, -122.38809297107595 37.790554172723475, -122.38804029925758 37.79055048479763, -122.38798024418588 37.7904576072176, -122.38801030720519 37.79039866348619, -122.38831696689036 37.790294986693354, -122.38825509183192 37.79017979016516, -122.38826505055515 37.790132257196056, -122.38822455540047 37.790056227950686, -122.38804610506928 37.79011609269981, -122.38800621807401 37.79012545561378, -122.38797029624244 37.790089195169074, -122.38794937986934 37.79004073500702, -122.38796820047288 37.789990593759335, -122.38812316884255 37.78989480131388, -122.38820191156708 37.78989293000318, -122.38827322612254 37.78988557822211, -122.38830943990659 37.78991083381614, -122.38835611726708 37.789913501640065, -122.38832239091806 37.789839881590446, -122.38826941726575 37.789784177379474, -122.3881586774491 37.78976165204336, -122.38811459621981 37.78971058346759, -122.38766711932561 37.78986353068345, -122.38763000273471 37.78986567317887, -122.38759254747895 37.789840015762664, -122.3873379101302 37.78937208971567, -122.38734800000748 37.789310999767274, -122.3878939996304 37.78880100005448, -122.38807899957834 37.788625000327784, -122.38815499974632 37.7885479997831, -122.38857300022109 37.788153999723235, -122.38941500012002 37.78740999970143, -122.38952100042523 37.78749500019647, -122.39031899994328 37.7881350000745, -122.39086399974128 37.78857199998913, -122.39185799997622 37.789369000185374, -122.39097099987143 37.790070000084434, -122.39029100035418 37.79060699984497, -122.39013300017044 37.79073200010045, -122.38992599958287 37.790924999648, -122.39001400034472 37.791035000006914, -122.39016400013257 37.79121499991828, -122.3903780003928 37.79156200035177, -122.39056099979257 37.791960999711556, -122.39064000033363 37.79209700017345, -122.39075300031153 37.7922920001536, -122.39088600038092 37.79242500004871, -122.39094400010724 37.79250300032413, -122.39102199992506 37.79259900022248, -122.3912229997665 37.79278000009083, -122.39171900005906 37.79319600002935, -122.39233099980423 37.79373399999167, -122.39241399964492 37.793811000101215, -122.39218100001641 37.793927999708416, -122.39198199982478 37.793871999725425))",93.69627507163324,75% and more
460,7326,922,284.0,38.0,322,34.9,"POLYGON ((-122.40621999973571 37.79383200011718, -122.40612900039744 37.793379999773805, -122.40593799970341 37.792451000149654, -122.40579999961113 37.791778000213945, -122.40574199988484 37.79149800024502, -122.4073169999028 37.79129799982041, -122.40734000036736 37.791296000054786, -122.40806000006756 37.79120499965866, -122.40816499964954 37.79119099986082, -122.40837899990977 37.79116500002635, -122.40897599958636 37.791089000239324, -122.40917099958004 37.79204299996783, -122.40925799961865 37.79246899988655, -122.40936099955081 37.792971000247654, -122.40900999992155 37.793014999760345, -122.40854499959113 37.79307400032425, -122.40772699998162 37.79317799975968, -122.40790299970871 37.79406000000753, -122.40729400033659 37.79413799997666, -122.40682099961026 37.79419799984223, -122.40630500012453 37.794264000135, -122.40621999973571 37.79383200011718))",88.19875776397515,75% and more
461,9223,1178,541.0,55.0,596,50.6,"POLYGON ((-122.42633500011924 37.793516999961064, -122.42615699984401 37.79263400011001, -122.425980000292 37.791757000324075, -122.42580200001677 37.790874000026264, -122.42744800017985 37.79066699973841, -122.4290919997948 37.790459000041444, -122.42927000007003 37.79133900032782, -122.43091399968496 37.791130000152805, -122.43073700013295 37.790252000010824, -122.43238499994587 37.79004399985551, -122.43256200039619 37.790919999853706, -122.4327399997731 37.79180000032881, -122.43291800004835 37.79268000026155, -122.4330000000641 37.7931189999887, -122.43308799992768 37.793557999946955, -122.43144900033556 37.793767000352695, -122.42980399999742 37.79397699965875, -122.42815899965923 37.79418699978772, -122.42651400021938 37.794398000225335, -122.42633500011924 37.793516999961064))",90.77181208053692,75% and more
462,7636,2,1.0,0.0,1,50.0,"POLYGON ((-122.39381899978358 37.793738000100774, -122.3931810000991 37.793230000132375, -122.394059999808 37.792537000036226, -122.39494000024011 37.79184200007816, -122.39581300010123 37.79115299999043, -122.39669000016026 37.79046099982972, -122.397573999892 37.789763000156185, -122.39793899976499 37.79005300001772, -122.39815999969794 37.79022899989275, -122.39858999986824 37.790571000169486, -122.39902900025938 37.79092100009652, -122.39911700012291 37.79099400004072, -122.39919499994073 37.791057999874106, -122.39912299997073 37.79110100028564, -122.3983689999353 37.79169500014117, -122.39830199998813 37.791745999906134, -122.398235000041 37.79180000032881, -122.39749000022643 37.79238700010311, -122.39742800030216 37.792442000279586, -122.39735899980685 37.79249000028395, -122.39661200034246 37.79307899997284, -122.39654600022023 37.79312700027326, -122.39631500024153 37.793336999978706, -122.39570500014617 37.79379299998138, -122.39565499991745 37.79383099991372, -122.39485999987416 37.79445900007477, -122.39474799972118 37.794479999906486, -122.39381899978358 37.793738000100774))",100.0,75% and more
463,7324,947,447.0,37.0,484,51.1,"POLYGON ((-122.4112720000278 37.79406000000753, -122.41118599981405 37.793642999758724, -122.41059900018323 37.79371700005809, -122.4103649998315 37.793746999812974, -122.4099360003844 37.79380199968693, -122.40990100022431 37.79380599979233, -122.40954100037419 37.793851999924, -122.40953600035132 37.79377700026555, -122.40948799977242 37.7935560002425, -122.40936099955081 37.792971000247654, -122.40925799961865 37.79246899988655, -122.40917099958004 37.79204299996783, -122.40897599958636 37.791089000239324, -122.41062299957436 37.79088100031047, -122.41099800039139 37.790832999970725, -122.4122660002627 37.790672999796094, -122.41246100025639 37.791626999926464, -122.41265000040227 37.792551999799805, -122.4142930001923 37.79234300021639, -122.41432499997933 37.79250600027848, -122.41438199988076 37.792784000251565, -122.4144699997443 37.79322300007072, -122.414039999574 37.793278000334695, -122.4135409998067 37.793341000109294, -122.41326100032252 37.793376999854935, -122.41282899960409 37.79343200000434, -122.41301100007726 37.79432100001771, -122.41166299984003 37.7944899997229, -122.4113640000893 37.794526999812604, -122.4112720000278 37.79406000000753))",92.35537190082644,75% and more
464,9224,1222,529.0,53.0,582,47.6,"POLYGON ((-122.4231430002505 37.793923000117346, -122.42313300020477 37.79382900021666, -122.42299299956436 37.79313000020227, -122.42297300037117 37.79303700021676, -122.42295499992952 37.79294400011419, -122.42281600001235 37.7922549996545, -122.42280099994375 37.79216099976135, -122.42434099980159 37.791964999916644, -122.425980000292 37.791757000324075, -122.42615699984401 37.79263400011001, -122.42633500011924 37.793516999961064, -122.42651400021938 37.794398000225335, -122.42487200025427 37.79460699967457, -122.42328299999257 37.794810000231024, -122.4231430002505 37.793923000117346))",90.893470790378,75% and more
465,7321,1123,465.0,73.0,538,47.9,"POLYGON ((-122.41464800001951 37.794110000070006, -122.41463499960072 37.79404600004078, -122.41459600014099 37.793851999924, -122.4144699997443 37.79322300007072, -122.41505499972531 37.79314899998645, -122.41525800011487 37.79312300013109, -122.41553099992637 37.793087999765305, -122.41611300043265 37.79301400025571, -122.41644300014555 37.79297199975286, -122.4177589996974 37.79280400034209, -122.41886000006245 37.79266300008544, -122.41940200038579 37.792593000321254, -122.41951299981552 37.79314099970426, -122.41957899993777 37.7934670002071, -122.41793600014773 37.79368399967475, -122.41811199987482 37.794566999754394, -122.41752000022115 37.79464300022304, -122.41695299978348 37.79471600003921, -122.41647300028278 37.79477700033589, -122.41482600029477 37.794987999798344, -122.41464800001951 37.794110000070006))",86.43122676579925,75% and more
466,7337,771,212.0,23.0,235,30.5,"POLYGON ((-122.39659999974857 37.79465300001739, -122.39658600040318 37.79458800026534, -122.39638999968629 37.793663999822435, -122.39631500024153 37.793336999978706, -122.39654600022023 37.79312700027326, -122.39661200034246 37.79307899997284, -122.39735899980685 37.79249000028395, -122.39742800030216 37.792442000279586, -122.39749000022643 37.79238700010311, -122.398235000041 37.79180000032881, -122.39830199998813 37.791745999906134, -122.3983689999353 37.79169500014117, -122.39912299997073 37.79110100028564, -122.39919499994073 37.791057999874106, -122.39925500021518 37.79099700005635, -122.39950499956213 37.79080500023138, -122.3998960002727 37.79049299998414, -122.40015200036572 37.790290000344534, -122.40134800026705 37.78934800032076, -122.4014019997954 37.789297000320445, -122.40147899978827 37.78924399975386, -122.40152800019206 37.78920500003599, -122.40174900012502 37.78902899985168, -122.40193900009582 37.788878000335544, -122.4019740002559 37.78883500005019, -122.40206600031742 37.788721000295205, -122.40280699993404 37.78819699969498, -122.40291400006416 37.7881120000074, -122.40345600038746 37.78777600000129, -122.40474299962703 37.78677800019595, -122.40484999975715 37.78680999981554, -122.40504099955287 37.78776499970061, -122.40513099996456 37.78822999968933, -122.40522100037624 37.788694000028606, -122.40529300034626 37.789083999688096, -122.40530699969165 37.789160999674266, -122.40533699982886 37.78931599967048, -122.40539899975316 37.789632000249455, -122.40549800038566 37.79008100004197, -122.40557899967823 37.79046500011595, -122.40557399965533 37.790565000103534, -122.40556899963246 37.79065799965105, -122.40574199988484 37.79149800024502, -122.40579999961113 37.791778000213945, -122.40593799970341 37.792451000149654, -122.40612900039744 37.793379999773805, -122.40621999973571 37.79383200011718, -122.40630500012453 37.794264000135, -122.40566300024213 37.79434499976839, -122.4047960002288 37.79445300032454, -122.40313900019507 37.79466599967697, -122.40237400028899 37.794770999901615, -122.40148800000911 37.79483900006215, -122.40137800040426 37.794848999829924, -122.40046000033732 37.79496099969217, -122.40032899991773 37.79501300022962, -122.39914899991 37.795162999800375, -122.39797499975 37.79531299977638, -122.39677200017603 37.79546599999186, -122.39659999974857 37.79465300001739))",90.2127659574468,75% and more
